"FINAL_ID","PHYLUM","CLASS","ORDER","FAMILY","SUBFAMILY","GENUS","SPECIES","GENUS_SPECIES","FEEDINGHAB","TOLERANCE","NBI_P_TOLERANCE","NBI_N_TOLERANCE","TOLNAME","CLASSIFIER","PREVNAMES","COMMONNAME","REFERENCE"
"MUSCULIUM_SP.","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","MUSCULIUM","MUSCULIUM","MUSCULIUM SP.","C-F",6,NA,NA,"FACULTATIVE","MOLLUSCA",NA,"CLAM","83"
"PISIDIUM_AMNICUM","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","PISIDIUM","PISIDIUM_AMNICUM","PISIDIUM AMNICUM","C-F",6,NA,NA,"FACULTATIVE","MOLLUSCA",NA,"CLAM","68,22"
"PISIDIUM_CASERTANUM","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","PISIDIUM","PISIDIUM_CASERTANUM","PISIDIUM CASERTANUM","C-F",6,NA,NA,"FACULTATIVE","MOLLUSCA",NA,"CLAM","68,22"
"PISIDIUM_COMPRESSUM","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","PISIDIUM","PISIDIUM_COMPRESSUM","PISIDIUM COMPRESSUM","C-F",6,NA,NA,"FACULTATIVE","MOLLUSCA",NA,"CLAM","68,22"
"PISIDIUM_VARIABILE","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","PISIDIUM","PISIDIUM_VARIABILE","PISIDIUM VARIABILE","C-F",6,NA,NA,"FACULTATIVE","MOLLUSCA",NA,"CLAM","68,22"
"PISIDIUM_SP.","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","PISIDIUM","PISIDIUM","PISIDIUM SP.","C-F",6,8,10,"FACULTATIVE","MOLLUSCA",NA,"CLAM","83"
"SPHAERIUM_CORNEUM","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","SPHAERIUM","SPHAERIUM_CORNEUM","SPHAERIUM CORNEUM","C-F",6,NA,NA,"FACULTATIVE","MOLLUSCA","SPHAERIUM SP.","CLAM","68,22"
"SPHAERIUM_RHOMBOIDEUM","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","SPHAERIUM","SPHAERIUM_RHOMBOIDEUM","SPHAERIUM RHOMBOIDEUM","C-F",6,NA,NA,"FACULTATIVE","MOLLUSCA",NA,"CLAM","68,22"
"SPHAERIUM_STRIATINUM","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","SPHAERIUM","SPHAERIUM_STRIATINUM","SPHAERIUM STRIATINUM","C-F",6,NA,NA,"FACULTATIVE","MOLLUSCA",NA,"CLAM","68,22"
"SPHAERIUM_SP.","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","SPHAERIUM","SPHAERIUM","SPHAERIUM SP.","C-F",6,9,4,"FACULTATIVE","MOLLUSCA",NA,"CLAM","68,22"
"UNDETERMINED_CORYDALIDAE","ARTHROPODA","INSECTA","MEGALOPTERA","CORYDALIDAE","CORYDALIDAE","CORYDALIDAE","UNDETERMINED_CORYDALIDAE","UNDETERMINED CORYDALIDAE","PRD",4,NA,NA,"INTOLERANT","INSECTS-OTHER",NA,"DOBSONFLY","83,76"
"SIALIS_SP.","ARTHROPODA","INSECTA","MEGALOPTERA","SIALIDAE","SIALIDAE","SIALIS","SIALIS","SIALIS SP.","PRD",4,5,6,"FACULTATIVE","INSECTS-OTHER",NA,"ALDERFLY","83,37"
"UNDETERMINED_SIALIDAE","ARTHROPODA","INSECTA","MEGALOPTERA","SIALIDAE","SIALIDAE","SIALIDAE","UNDETERMINED_SIALIDAE","UNDETERMINED SIALIDAE","PRD",4,NA,NA,"FACULTATIVE","INSECTS-OTHER",NA,"ALDERFLY","83,37"
"CLIMACIA_AREOLARIS","ARTHROPODA","INSECTA","NEUROPTERA","SISYRIDAE","SISYRIDAE","CLIMACIA","CLIMACIA_AREOLARIS","CLIMACIA AREOLARIS","PRD",5,NA,NA,"FACULTATIVE","INSECTS-OTHER",NA,"SPONGILLAFL","37"
"CLIMACIA_SP.","ARTHROPODA","INSECTA","NEUROPTERA","SISYRIDAE","SISYRIDAE","CLIMACIA","CLIMACIA","CLIMACIA SP.","PRD",5,NA,NA,"FACULTATIVE","INSECTS-OTHER",NA,"SPONGILLAFL","37"
"UNDETERMINED_SISYRIDAE","ARTHROPODA","INSECTA","NEUROPTERA","SISYRIDAE","SISYRIDAE","SISYRIDAE","UNDETERMINED_SISYRIDAE","UNDETERMINED SISYRIDAE","PRD",5,NA,NA,"FACULTATIVE","INSECTS-OTHER",NA,"SPONGILLAFL","37"
"HETEROPLECTRON_AMERICANUM","ARTHROPODA","INSECTA","TRICHOPTERA","CALAMOCERATIDAE","CALAMOCERATIDAE","HETEROPLECTRON","HETEROPLECTRON_AMERICANUM","HETEROPLECTRON AMERICANUM","SHR",3,NA,NA,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","83,125"
"HETEROPLECTRON_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","CALAMOCERATIDAE","CALAMOCERATIDAE","HETEROPLECTRON","HETEROPLECTRON","HETEROPLECTRON SP.","SHR",3,NA,NA,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","83,125"
"UNDETERMINED_CALAMOCERATIDAE","ARTHROPODA","INSECTA","TRICHOPTERA","CALAMOCERATIDAE","CALAMOCERATIDAE","CALAMOCERATIDAE","UNDETERMINED_CALAMOCERATIDAE","UNDETERMINED CALAMOCERATIDAE","SHR",3,NA,NA,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","83,125"
"CHIMARRA_ATERRIMA?","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","PHILOPOTAMIDAE","CHIMARRA","CHIMARRA_ATERRIMA","CHIMARRA ATERRIMA?","C-F",4,2,3,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125,98"
"CHIMARRA_OBSCURA","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","PHILOPOTAMIDAE","CHIMARRA","CHIMARRA_OBSCURA","CHIMARRA OBSCURA","C-F",4,6,4,"INTOLERANT","TRICHOPTERA","CHIMARRA OBSCURA?","CADDISFLY","125,98"
"CHIMARRA_SOCIA","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","PHILOPOTAMIDAE","CHIMARRA","CHIMARRA_SOCIA","CHIMARRA SOCIA","C-F",2,4,1,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125,98"
"CHIMARRA_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","PHILOPOTAMIDAE","CHIMARRA","CHIMARRA","CHIMARRA SP.","C-F",4,2,0,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125"
"DOLOPHILODES_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","PHILOPOTAMIDAE","DOLOPHILODES","DOLOPHILODES","DOLOPHILODES SP.","C-F",0,4,3,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125"
"WORMALDIA_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","PHILOPOTAMIDAE","WORMALDIA","WORMALDIA","WORMALDIA SP.","C-F",2,NA,NA,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125"
"UNDETERMINED_PHILOPOTAMIDAE","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","PHILOPOTAMIDAE","PHILOPOTAMIDAE","UNDETERMINED_PHILOPOTAMIDAE","UNDETERMINED PHILOPOTAMIDAE","C-F",4,NA,NA,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125"
"LYPE_DIVERSA","ARTHROPODA","INSECTA","TRICHOPTERA","PSYCHOMYIIDAE","PSYCHOMYIIDAE","LYPE","LYPE_DIVERSA","LYPE DIVERSA","SCR",2,NA,NA,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125"
"LYPE_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","PSYCHOMYIIDAE","PSYCHOMYIIDAE","LYPE","LYPE","LYPE SP.","SCR",2,NA,NA,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125"
"PSYCHOMYIA_FLAVIDA","ARTHROPODA","INSECTA","TRICHOPTERA","PSYCHOMYIIDAE","PSYCHOMYIIDAE","PSYCHOMYIA","PSYCHOMYIA_FLAVIDA","PSYCHOMYIA FLAVIDA","C-G",2,1,0,"INTOLERANT","TRICHOPTERA","PSYCHOMYIA SP.","CADDISFLY","125,41"
"PSYCHOMYIA_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","PSYCHOMYIIDAE","PSYCHOMYIIDAE","PSYCHOMYIA","PSYCHOMYIA","PSYCHOMYIA SP.","C-G",2,NA,NA,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125,41"
"UNDETERMINED_PSYCHOMYIIDAE","ARTHROPODA","INSECTA","TRICHOPTERA","PSYCHOMYIIDAE","PSYCHOMYIIDAE","PSYCHOMYIIDAE","UNDETERMINED_PSYCHOMYIIDAE","UNDETERMINED PSYCHOMYIIDAE","C-G",2,NA,NA,"INTOLERANT","TRICHOPTERA",NA,"CADDISFLY","125"
"CYRNELLUS_FRATERNUS","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","CYRNELLUS","CYRNELLUS_FRATERNUS","CYRNELLUS FRATERNUS","C-F",8,NA,NA,"TOLERANT","TRICHOPTERA","PSYCHOMYIID GENUS A, CYRNELLUS SP. 2","CADDISFLY","125"
"CYRNELLUS_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","CYRNELLUS","CYRNELLUS","CYRNELLUS SP.","C-F",8,NA,NA,"TOLERANT","TRICHOPTERA",NA,"CADDISFLY","125"
"NEURECLIPSIS_BIMACULATA","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","NEURECLIPSIS","NEURECLIPSIS_BIMACULATA","NEURECLIPSIS BIMACULATA","C-F",7,NA,NA,"FACULTATIVE","TRICHOPTERA",NA,"CADDISFLY","125"
"NEURECLIPSIS_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","NEURECLIPSIS","NEURECLIPSIS","NEURECLIPSIS SP.","C-F",7,3,1,"FACULTATIVE","TRICHOPTERA",NA,"CADDISFLY","125"
"NYCTIOPHYLAX_CELTA","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","NYCTIOPHYLAX","NYCTIOPHYLAX_CELTA","NYCTIOPHYLAX CELTA","PRD",5,NA,NA,"FACULTATIVE","TRICHOPTERA","NYCTIOPHYLAX VESTITUS, PSYCHOMYIID GENUS B","CADDISFLY","125,98"
"NYCTIOPHYLAX_MOESTUS","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","NYCTIOPHYLAX","NYCTIOPHYLAX_MOESTUS","NYCTIOPHYLAX MOESTUS","PRD",5,NA,NA,"FACULTATIVE","TRICHOPTERA","NYCTIOPHYLAX SP. A, PSYCHOMYIID GENUS A","CADDISFLY","125,98"
"NYCTIOPHYLAX_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","NYCTIOPHYLAX","NYCTIOPHYLAX","NYCTIOPHYLAX SP.","PRD",5,NA,NA,"FACULTATIVE","TRICHOPTERA",NA,"CADDISFLY","125,98"
"POLYCENTROPUS_REMOTUS","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","POLYCENTROPUS","POLYCENTROPUS_REMOTUS","POLYCENTROPUS REMOTUS","PRD",6,NA,NA,"FACULTATIVE","TRICHOPTERA",NA,"CADDISFLY","125,98"
"POLYCENTROPUS_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","POLYCENTROPUS","POLYCENTROPUS","POLYCENTROPUS SP.","PRD",6,4,2,"FACULTATIVE","TRICHOPTERA",NA,"CADDISFLY","125"
"UNDETERMINED_POLYCENTROPODIDAE","ARTHROPODA","INSECTA","TRICHOPTERA","POLYCENTROPODIDAE","POLYCENTROPODIDAE","POLYCENTROPODIDAE","UNDETERMINED_POLYCENTROPODIDAE","UNDETERMINED POLYCENTROPODIDAE","PRD",6,NA,NA,"FACULTATIVE","TRICHOPTERA",NA,"CADDISFLY","125"
"PHYLOCENTROPUS_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","DIPSEUDOPSIDAE","DIPSEUDOPSIDAE","PHYLOCENTROPUS","PHYLOCENTROPUS","PHYLOCENTROPUS SP.","C-F",5,NA,NA,"FACULTATIVE","TRICHOPTERA",NA,"CADDISFLY","125"
"UNDETERMINED_DIPSEUDOPSIDAE","ARTHROPODA","INSECTA","TRICHOPTERA","DIPSEUDOPSIDAE","DIPSEUDOPSIDAE","DIPSEUDOPSIDAE","UNDETERMINED_DIPSEUDOPSIDAE","UNDETERMINED DIPSEUDOPSIDAE","C-F",5,NA,NA,"FACULTATIVE","TRICHOPTERA",NA,"CADDISFLY","125"
"UNDETERMINED_PISIDIIDAE","MOLLUSCA","PELECYPODA","VENEROIDEA","PISIDIIDAE","PISIDIIDAE","PISIDIIDAE","UNDETERMINED_PISIDIIDAE","UNDETERMINED PISIDIIDAE","C-F",6,10,8,"FACULTATIVE","MOLLUSCA","UNDETERMINED SPHAERIIDAE","CLAM","83"
"MACCAFFERTIUM_LUTEUM","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM_LUTEUM","MACCAFFERTIUM LUTEUM","SCR",4,NA,NA,"INTOLERANT","EPHEMEROPTERA","STENONEMA LUTEUM","MAYFLY","9"
"MACCAFFERTIUM_MEDIOPUNCTATUM","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM_MEDIOPUNCTATUM","MACCAFFERTIUM MEDIOPUNCTATUM","SCR",3,3,3,"INTOLERANT","EPHEMEROPTERA","STENONEMA MEDIOPUNCTATUM","MAYFLY","9"
"MACCAFFERTIUM_MERIRIVULANUM","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM_MERIRIVULANUM","MACCAFFERTIUM MERIRIVULANUM","SCR",2,NA,NA,"INTOLERANT","EPHEMEROPTERA","STENONEMA MERIRIVULANUM","MAYFLY","9"
"MACCAFFERTIUM_MEXICANUM_INTEGRUM","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM_MEXICANUM_INTEGRUM","MACCAFFERTIUM MEXICANUM INTEGRUM","SCR",4,NA,NA,"INTOLERANT","EPHEMEROPTERA","STENONEMA INTEGRUM, STENONEMA ARES, STENONEMA  SP. 5, STENONEMA MEXICANUM INTEGRUM","MAYFLY","9"
"MACCAFFERTIUM_MODESTUM","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM_MODESTUM","MACCAFFERTIUM MODESTUM","SCR",1,2,5,"INTOLERANT","EPHEMEROPTERA","STENONEMA ANNEXUM, STENONEMA RUBROMACULATUM, STENONEMA SP. 6, STENONEMA ARES, STENONEMA MODESTUM","MAYFLY","9"
"MACCAFFERTIUM_PULCHELLUM","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM_PULCHELLUM","MACCAFFERTIUM PULCHELLUM","SCR",3,NA,NA,"INTOLERANT","EPHEMEROPTERA","STENONEMA SP. 1, STENONEMA PULCHELLUM","MAYFLY","9"
"MACCAFFERTIUM_TERMINATUM","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","HEPTAGENIIDAE","MACCAFFERTIUM","MACCAFFERTIUM","MACCAFFERTIUM TERMINATUM","SCR",4,2,3,"INTOLERANT","EPHEMEROPTERA","STENONEMA BIPUNCTATUM, STENONEMA ARES, STENONEMA SP. 1, STENONEMA TERMINATUM","MAYFLY","9"
"PAGASTIELLA_SP.","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHIRONOMINAE","PAGASTIELLA","PAGASTIELLA","PAGASTIELLA SP.","C-G",7,NA,NA,"FACULTATIVE","CHIRONOMIDAE",NA,"MIDGE","83"
"PARACHIRONOMUS_ABORTIVUS","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHIRONOMINAE","PARACHIRONOMUS","PARACHIRONOMUS_ABORTIVUS","PARACHIRONOMUS ABORTIVUS","PRD",10,NA,NA,"TOLERANT","CHIRONOMIDAE","CRYPTOCHIRONOMUS ABORTIVUS","MIDGE","106"
"PARACHIRONOMUS_CARINATUS","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHIRONOMINAE","PARACHIRONOMUS","PARACHIRONOMUS","PARACHIRONOMUS CARINATUS","PRD",10,NA,NA,"TOLERANT","CHIRONOMIDAE",NA,"MIDGE","106"
"PARACHIRONOMUS_FREQUENS","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHIRONOMINAE","PARACHIRONOMUS","PARACHIRONOMUS_FREQUENS","PARACHIRONOMUS FREQUENS","PRD",10,NA,NA,"TOLERANT","CHIRONOMIDAE","PARACHIRONOMUS PECTINATELLAE, CRYPTOCHIRONOMUS SP. 2","MIDGE","106"
"PARACHIRONOMUS_HIRTALATUS","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHIRONOMINAE","PARACHIRONOMUS","PARACHIRONOMUS_HIRTALATUS","PARACHIRONOMUS HIRTALATUS","PRD",10,NA,NA,"TOLERANT","CHIRONOMIDAE",NA,"MIDGE","106"
"CYATHURA_POLITA","ARTHROPODA","CRUSTACEA","ISOPODA","ANTHURIDAE","ANTHURIDAE","CYATHURA","CYATHURA_POLITA","CYATHURA POLITA","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SOWBUG","48"
"CYATHURA_SP.","ARTHROPODA","CRUSTACEA","ISOPODA","ANTHURIDAE","ANTHURIDAE","CYATHURA","CYATHURA","CYATHURA SP.","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SOWBUG","48"
"UNDETERMINED_ANTHURIDAE","ARTHROPODA","CRUSTACEA","ISOPODA","ANTHURIDAE","ANTHURIDAE","ANTHURIDAE","UNDETERMINED_ANTHURIDAE","UNDETERMINED ANTHURIDAE","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SOWBUG","48"
"CHIRIDOTEA_ALMYRA","ARTHROPODA","CRUSTACEA","ISOPODA","IDOTEIDAE","IDOTEIDAE","CHIRIDOTEA","CHIRIDOTEA_ALMYRA","CHIRIDOTEA ALMYRA","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SOWBUG","48"
"CHIRIDOTEA_SP.","ARTHROPODA","CRUSTACEA","ISOPODA","IDOTEIDAE","IDOTEIDAE","CHIRIDOTEA","CHIRIDOTEA","CHIRIDOTEA SP.","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SOWBUG","48"
"EDOTEA_SP.","ARTHROPODA","CRUSTACEA","ISOPODA","IDOTEIDAE","IDOTEIDAE","EDOTEA","EDOTEA","EDOTEA SP.","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SOWBUG","48"
"UNDETERMINED_IDOTEIDAE","ARTHROPODA","CRUSTACEA","ISOPODA","IDOTEIDAE","IDOTEIDAE","IDOTEIDAE","UNDETERMINED_IDOTEIDAE","UNDETERMINED IDOTEIDAE","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SOWBUG","48"
"CAECIDOTEA_COMMUNIS","ARTHROPODA","CRUSTACEA","ISOPODA","ASELLIDAE","ASELLIDAE","CAECIDOTEA","CAECIDOTEA_COMMUNIS","CAECIDOTEA COMMUNIS","C-G",8,NA,NA,"TOLERANT","CRUSTACEA","ASELLUS COMMUNIS","SOWBUG","108, 126"
"CAECIDOTEA_INTERMEDIUS","ARTHROPODA","CRUSTACEA","ISOPODA","ASELLIDAE","ASELLIDAE","CAECIDOTEA","CAECIDOTEA_INTERMEDIUS","CAECIDOTEA INTERMEDIUS","C-G",8,NA,NA,"TOLERANT","CRUSTACEA","ASELLUS MILITARIS","SOWBUG","126"
"CAECIDOTEA_RACOVITZAI","ARTHROPODA","CRUSTACEA","ISOPODA","ASELLIDAE","ASELLIDAE","CAECIDOTEA","CAECIDOTEA_RACOVITZAI","CAECIDOTEA RACOVITZAI","C-G",8,6,2,"TOLERANT","CRUSTACEA","ASELLUS RACOVITZAI","SOWBUG","108, 126"
"CAECIDOTEA_RACOVITZAI_RACOVITZAI","ARTHROPODA","CRUSTACEA","ISOPODA","ASELLIDAE","ASELLIDAE","CAECIDOTEA","CAECIDOTEA_RACOVITZAI_RACOVITZAI","CAECIDOTEA RACOVITZAI RACOVITZAI","C-G",8,NA,NA,"TOLERANT","CRUSTACEA","ASELLUS RACOVITZAI RACOVITZAI","SOWBUG","108,126"
"CAECIDOTEA_NR._RACOVITZAI","ARTHROPODA","CRUSTACEA","ISOPODA","ASELLIDAE","ASELLIDAE","CAECIDOTEA","CAECIDOTEA_RACOVITZAI","CAECIDOTEA NR. RACOVITZAI","C-G",8,NA,NA,"TOLERANT","CRUSTACEA","ASELLUS NR. RACOVITZAI","SOWBUG","108,126"
"CAECIDOTEA_SP.","ARTHROPODA","CRUSTACEA","ISOPODA","ASELLIDAE","ASELLIDAE","CAECIDOTEA","CAECIDOTEA","CAECIDOTEA SP.","C-G",8,7,9,"TOLERANT","CRUSTACEA","ASELLUS SP.","SOWBUG","108"
"LIRCEUS_SP.","ARTHROPODA","CRUSTACEA","ISOPODA","ASELLIDAE","ASELLIDAE","LIRCEUS","LIRCEUS","LIRCEUS SP.","C-G",8,NA,NA,"TOLERANT","CRUSTACEA",NA,"SOWBUG","126"
"UNDETERMINED_ASELLIDAE","ARTHROPODA","CRUSTACEA","ISOPODA","ASELLIDAE","ASELLIDAE","ASELLIDAE","UNDETERMINED_ASELLIDAE","UNDETERMINED ASELLIDAE","C-G",8,NA,NA,"TOLERANT","CRUSTACEA",NA,"SOWBUG","108"
"CRANGONYX_SP.","ARTHROPODA","CRUSTACEA","AMPHIPODA","CRANGONYCTIDAE","CRANGONYCTIDAE","CRANGONYX","CRANGONYX","CRANGONYX SP.","C-G",6,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SCUD","108"
"UNDETERMINED_CRANGONYCTIDAE","ARTHROPODA","CRUSTACEA","AMPHIPODA","CRANGONYCTIDAE","CRANGONYCTIDAE","CRANGONYCTIDAE","UNDETERMINED_CRANGONYCTIDAE","UNDETERMINED CRANGONYCTIDAE","C-G",6,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SCUD","108"
"GAMMARUS_FASCIATUS","ARTHROPODA","CRUSTACEA","AMPHIPODA","GAMMARIDAE","GAMMARIDAE","GAMMARUS","GAMMARUS_FASCIATUS","GAMMARUS FASCIATUS","C-G",6,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SCUD","17,57"
"GAMMARUS_PSEUDOLIMNAEUS","ARTHROPODA","CRUSTACEA","AMPHIPODA","GAMMARIDAE","GAMMARIDAE","GAMMARUS","GAMMARUS","GAMMARUS PSEUDOLIMNAEUS","C-G",4,NA,NA,"INTOLERANT","CRUSTACEA",NA,"SCUD","17,57"
"GAMMARUS_TIGRINUS","ARTHROPODA","CRUSTACEA","AMPHIPODA","GAMMARIDAE","GAMMARIDAE","GAMMARUS","GAMMARUS_TIGRINUS","GAMMARUS TIGRINUS","C-G",6,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SCUD","17,57"
"GAMMARUS_SP.","ARTHROPODA","CRUSTACEA","AMPHIPODA","GAMMARIDAE","GAMMARIDAE","GAMMARUS","GAMMARUS","GAMMARUS SP.","C-G",6,8,9,"FACULTATIVE","CRUSTACEA",NA,"SCUD","17,57"
"UNDETERMINED_GAMMARIDAE","ARTHROPODA","CRUSTACEA","AMPHIPODA","GAMMARIDAE","GAMMARIDAE","GAMMARIDAE","UNDETERMINED_GAMMARIDAE","UNDETERMINED GAMMARIDAE","C-G",6,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SCUD","17,57"
"MONOCULODES_EDWARDSI","ARTHROPODA","CRUSTACEA","AMPHIPODA","OEDICEROTIDAE","OEDICEROTIDAE","MONOCULODES","MONOCULODES_EDWARDSI","MONOCULODES EDWARDSI","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SCUD","17"
"MONOCULODES_SP.","ARTHROPODA","CRUSTACEA","AMPHIPODA","OEDICEROTIDAE","OEDICEROTIDAE","MONOCULODES","MONOCULODES","MONOCULODES SP.","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SCUD","17"
"UNDETERMINED_OEDICEROTIDAE","ARTHROPODA","CRUSTACEA","AMPHIPODA","OEDICEROTIDAE","OEDICEROTIDAE","OEDICEROTIDAE","UNDETERMINED_OEDICEROTIDAE","UNDETERMINED OEDICEROTIDAE","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"SCUD","17"
"HYALELLA_AZTECA","ARTHROPODA","CRUSTACEA","AMPHIPODA","TALITRIDAE","TALITRIDAE","HYALELLA","HYALELLA_AZTECA","HYALELLA AZTECA","C-G",8,NA,NA,"TOLERANT","CRUSTACEA",NA,"SCUD","17"
"HYALELLA_SP.","ARTHROPODA","CRUSTACEA","AMPHIPODA","TALITRIDAE","TALITRIDAE","HYALELLA","HYALELLA","HYALELLA SP.","C-G",8,NA,NA,"TOLERANT","CRUSTACEA",NA,"SCUD","17"
"UNDETERMINED_TALITRIDAE","ARTHROPODA","CRUSTACEA","AMPHIPODA","TALITRIDAE","TALITRIDAE","TALITRIDAE","UNDETERMINED_TALITRIDAE","UNDETERMINED TALITRIDAE","C-G",8,NA,NA,"TOLERANT","CRUSTACEA",NA,"SCUD","17"
"ALMYRACUMA_PROXIMOCULI","ARTHROPODA","CRUSTACEA","CUMACEA","NANNASTACIDAE","NANNASTACIDAE","ALMYRACUMA","ALMYRACUMA_PROXIMOCULI","ALMYRACUMA PROXIMOCULI","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"CRUSTACEAN","48"
"ALMYRACUMA_SP.","ARTHROPODA","CRUSTACEA","CUMACEA","NANNASTACIDAE","NANNASTACIDAE","ALMYRACUMA","ALMYRACUMA","ALMYRACUMA SP.","C-G",5,NA,NA,"FACULTATIVE","CRUSTACEA",NA,"CRUSTACEAN","48"
